2025-03-18 15:20:03,873 - INFO - Using device: cuda
2025-03-18 15:21:13,369 - INFO - Using device: cuda
2025-03-18 15:21:14,214 - INFO - info: {'type': 'info', 'model_type': 'unet', 'batch_size': 16, 'epochs': 100, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'ssim_weight': 0.7, 'augmentation': True, 'validation_split': 0.2, 'patience': 10, 'num_workers': 8, 'seed': 42}
2025-03-18 15:21:22,717 - INFO - Using device: cuda
2025-03-18 15:21:23,125 - INFO - info: {'type': 'info', 'model_type': 'unet', 'batch_size': 16, 'epochs': 100, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'ssim_weight': 0.7, 'augmentation': True, 'validation_split': 0.2, 'patience': 10, 'num_workers': 8, 'seed': 42}
2025-03-18 15:22:29,094 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 0, 'total_batches': 30, 'loss': 1.8435616493225098}
2025-03-18 15:52:14,350 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 180, 'total_batches': 480, 'loss': 0.04274136200547218}
2025-03-18 15:52:16,169 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 190, 'total_batches': 480, 'loss': 0.11364347487688065}
2025-03-18 15:52:18,002 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 200, 'total_batches': 480, 'loss': 0.12358713150024414}
2025-03-18 15:52:19,928 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 210, 'total_batches': 480, 'loss': 0.05588698759675026}
2025-03-18 15:52:21,852 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 220, 'total_batches': 480, 'loss': 0.03178039938211441}
2025-03-18 15:52:23,777 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 230, 'total_batches': 480, 'loss': 0.06831207871437073}
2025-03-18 15:52:25,620 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 240, 'total_batches': 480, 'loss': 0.02237841486930847}
2025-03-18 15:52:27,481 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 250, 'total_batches': 480, 'loss': 0.03517628088593483}
2025-03-18 15:52:29,338 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 260, 'total_batches': 480, 'loss': 0.027637217193841934}
2025-03-18 15:52:31,195 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 270, 'total_batches': 480, 'loss': 0.03554278612136841}
2025-03-18 15:52:33,042 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 280, 'total_batches': 480, 'loss': 0.07343627512454987}
2025-03-18 15:52:34,890 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 290, 'total_batches': 480, 'loss': 0.2821660041809082}
2025-03-18 15:52:36,844 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 300, 'total_batches': 480, 'loss': 0.052782148122787476}
2025-03-18 15:52:38,771 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 310, 'total_batches': 480, 'loss': 0.04731467366218567}
2025-03-18 15:52:40,698 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 320, 'total_batches': 480, 'loss': 0.05009037256240845}
2025-03-18 15:52:42,615 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 330, 'total_batches': 480, 'loss': 0.028841720893979073}
2025-03-18 15:52:44,498 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 340, 'total_batches': 480, 'loss': 0.11208078265190125}
2025-03-18 15:52:46,367 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 350, 'total_batches': 480, 'loss': 0.0614456869661808}
2025-03-18 15:52:48,220 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 360, 'total_batches': 480, 'loss': 0.0797351598739624}
2025-03-18 15:52:50,096 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 370, 'total_batches': 480, 'loss': 0.05957809463143349}
2025-03-18 15:52:51,976 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 380, 'total_batches': 480, 'loss': 0.05676693469285965}
2025-03-18 15:52:53,852 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 390, 'total_batches': 480, 'loss': 0.0432024821639061}
2025-03-18 15:52:55,690 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 400, 'total_batches': 480, 'loss': 0.028376666828989983}
2025-03-18 15:52:57,487 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 410, 'total_batches': 480, 'loss': 0.031664829701185226}
2025-03-18 15:52:59,321 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 420, 'total_batches': 480, 'loss': 0.030698955059051514}
2025-03-18 15:53:01,204 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 430, 'total_batches': 480, 'loss': 0.07191815972328186}
2025-03-18 15:53:03,063 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 440, 'total_batches': 480, 'loss': 0.025387203320860863}
2025-03-18 15:53:04,920 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 450, 'total_batches': 480, 'loss': 0.036660075187683105}
2025-03-18 15:53:06,774 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 460, 'total_batches': 480, 'loss': 0.018225418403744698}
2025-03-18 15:53:08,627 - INFO - info: {'type': 'info', 'epoch': 3, 'batch': 470, 'total_batches': 480, 'loss': 0.044560231268405914}
2025-03-18 15:53:46,657 - INFO - info: {'type': 'info', 'epoch': 3, 'train_loss': 0.06569949315550426, 'val_loss': 0.08232219568453729, 'train_ssim': 0.9260586250573397, 'val_ssim': 0.9041486804684004, 'elapsed': 144.55112648010254}
2025-03-18 15:54:11,982 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 0, 'total_batches': 480, 'loss': 0.032697901129722595}
2025-03-18 15:54:13,621 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 10, 'total_batches': 480, 'loss': 0.04044531658291817}
2025-03-18 15:54:15,268 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 20, 'total_batches': 480, 'loss': 0.022136859595775604}
2025-03-18 15:54:16,915 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 30, 'total_batches': 480, 'loss': 0.03073335625231266}
2025-03-18 15:54:18,569 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 40, 'total_batches': 480, 'loss': 0.0731685683131218}
2025-03-18 15:54:20,224 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 50, 'total_batches': 480, 'loss': 0.18696603178977966}
2025-03-18 15:54:21,879 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 60, 'total_batches': 480, 'loss': 0.026798773556947708}
2025-03-18 15:54:23,537 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 70, 'total_batches': 480, 'loss': 0.02058020606637001}
2025-03-18 15:54:25,194 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 80, 'total_batches': 480, 'loss': 0.041074201464653015}
2025-03-18 15:54:26,850 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 90, 'total_batches': 480, 'loss': 0.04024065285921097}
2025-03-18 15:54:28,509 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 100, 'total_batches': 480, 'loss': 0.028547050431370735}
2025-03-18 15:54:30,165 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 110, 'total_batches': 480, 'loss': 0.03408779203891754}
2025-03-18 15:54:31,828 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 120, 'total_batches': 480, 'loss': 0.022323668003082275}
2025-03-18 15:54:33,514 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 130, 'total_batches': 480, 'loss': 0.04033049941062927}
2025-03-18 15:54:35,197 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 140, 'total_batches': 480, 'loss': 0.019963566213846207}
2025-03-18 15:54:36,900 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 150, 'total_batches': 480, 'loss': 0.04281144216656685}
2025-03-18 15:54:38,614 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 160, 'total_batches': 480, 'loss': 0.03506471961736679}
2025-03-18 15:54:40,346 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 170, 'total_batches': 480, 'loss': 0.03704560548067093}
2025-03-18 15:54:42,059 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 180, 'total_batches': 480, 'loss': 0.028393108397722244}
2025-03-18 15:54:43,767 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 190, 'total_batches': 480, 'loss': 0.047221407294273376}
2025-03-18 15:54:45,477 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 200, 'total_batches': 480, 'loss': 0.1636236160993576}
2025-03-18 15:54:47,188 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 210, 'total_batches': 480, 'loss': 0.02408752217888832}
2025-03-18 15:54:48,899 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 220, 'total_batches': 480, 'loss': 0.017938800156116486}
2025-03-18 15:54:50,636 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 230, 'total_batches': 480, 'loss': 0.03622131422162056}
2025-03-18 15:54:52,393 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 240, 'total_batches': 480, 'loss': 0.06198132783174515}
2025-03-18 15:54:54,152 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 250, 'total_batches': 480, 'loss': 0.37449634075164795}
2025-03-18 15:54:55,907 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 260, 'total_batches': 480, 'loss': 0.046406470239162445}
2025-03-18 15:54:57,664 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 270, 'total_batches': 480, 'loss': 0.06560614705085754}
2025-03-18 15:54:59,419 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 280, 'total_batches': 480, 'loss': 0.023849327117204666}
2025-03-18 15:55:01,175 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 290, 'total_batches': 480, 'loss': 0.03160332143306732}
2025-03-18 15:55:02,931 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 300, 'total_batches': 480, 'loss': 0.05738890916109085}
2025-03-18 15:55:04,691 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 310, 'total_batches': 480, 'loss': 0.08176267147064209}
2025-03-18 15:55:06,452 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 320, 'total_batches': 480, 'loss': 0.07687295973300934}
2025-03-18 15:55:08,213 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 330, 'total_batches': 480, 'loss': 0.05392386391758919}
2025-03-18 15:55:09,969 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 340, 'total_batches': 480, 'loss': 0.083699069917202}
2025-03-18 15:55:11,726 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 350, 'total_batches': 480, 'loss': 0.11123372614383698}
2025-03-18 15:55:13,485 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 360, 'total_batches': 480, 'loss': 0.05094285309314728}
2025-03-18 15:55:15,244 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 370, 'total_batches': 480, 'loss': 0.10558903962373734}
2025-03-18 15:55:17,037 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 380, 'total_batches': 480, 'loss': 0.07610815018415451}
2025-03-18 15:55:18,839 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 390, 'total_batches': 480, 'loss': 0.03857429698109627}
2025-03-18 15:55:20,637 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 400, 'total_batches': 480, 'loss': 0.033104654401540756}
2025-03-18 15:55:22,434 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 410, 'total_batches': 480, 'loss': 0.04630354791879654}
2025-03-18 15:55:24,237 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 420, 'total_batches': 480, 'loss': 0.02961505763232708}
2025-03-18 15:55:26,039 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 430, 'total_batches': 480, 'loss': 0.022416219115257263}
2025-03-18 15:55:27,852 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 440, 'total_batches': 480, 'loss': 0.026360241696238518}
2025-03-18 15:55:29,713 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 450, 'total_batches': 480, 'loss': 0.04286603629589081}
2025-03-18 15:55:31,570 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 460, 'total_batches': 480, 'loss': 0.07094625383615494}
2025-03-18 15:55:33,425 - INFO - info: {'type': 'info', 'epoch': 4, 'batch': 470, 'total_batches': 480, 'loss': 0.09894214570522308}
2025-03-18 15:56:13,420 - INFO - info: {'type': 'info', 'epoch': 4, 'train_loss': 0.05906465091975406, 'val_loss': 0.13498961810643476, 'train_ssim': 0.9340540979678432, 'val_ssim': 0.8354850700590759, 'elapsed': 145.64654970169067}
2025-03-18 15:56:35,136 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 0, 'total_batches': 480, 'loss': 0.07328718155622482}
2025-03-18 15:56:36,783 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 10, 'total_batches': 480, 'loss': 0.07175426930189133}
2025-03-18 15:56:38,435 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 20, 'total_batches': 480, 'loss': 0.0493588000535965}
2025-03-18 15:56:40,087 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 30, 'total_batches': 480, 'loss': 0.03512810915708542}
2025-03-18 15:56:41,740 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 40, 'total_batches': 480, 'loss': 0.03143831342458725}
2025-03-18 15:56:43,395 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 50, 'total_batches': 480, 'loss': 0.020946290343999863}
2025-03-18 15:56:45,055 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 60, 'total_batches': 480, 'loss': 0.05456553027033806}
2025-03-18 15:56:46,715 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 70, 'total_batches': 480, 'loss': 0.06252369284629822}
2025-03-18 15:56:48,376 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 80, 'total_batches': 480, 'loss': 0.20388859510421753}
2025-03-18 15:56:50,033 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 90, 'total_batches': 480, 'loss': 0.06482216715812683}
2025-03-18 15:56:51,738 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 100, 'total_batches': 480, 'loss': 0.03844963759183884}
2025-03-18 15:56:53,453 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 110, 'total_batches': 480, 'loss': 0.08575646579265594}
2025-03-18 15:56:55,180 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 120, 'total_batches': 480, 'loss': 0.027067599818110466}
2025-03-18 15:56:56,915 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 130, 'total_batches': 480, 'loss': 0.05190308019518852}
2025-03-18 15:56:58,689 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 140, 'total_batches': 480, 'loss': 0.06897780299186707}
2025-03-18 15:57:00,463 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 150, 'total_batches': 480, 'loss': 0.07845021784305573}
2025-03-18 15:57:02,234 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 160, 'total_batches': 480, 'loss': 0.1721915900707245}
2025-03-18 15:57:04,000 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 170, 'total_batches': 480, 'loss': 0.19409936666488647}
2025-03-18 15:57:05,766 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 180, 'total_batches': 480, 'loss': 0.059329576790332794}
2025-03-18 15:57:07,527 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 190, 'total_batches': 480, 'loss': 0.037357114255428314}
2025-03-18 15:57:09,291 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 200, 'total_batches': 480, 'loss': 0.08362148702144623}
2025-03-18 15:57:11,054 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 210, 'total_batches': 480, 'loss': 0.665916919708252}
2025-03-18 15:57:12,820 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 220, 'total_batches': 480, 'loss': 0.12548793852329254}
2025-03-18 15:57:14,581 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 230, 'total_batches': 480, 'loss': 0.09544764459133148}
2025-03-18 15:57:16,343 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 240, 'total_batches': 480, 'loss': 0.038730889558792114}
2025-03-18 15:57:18,105 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 250, 'total_batches': 480, 'loss': 0.04786714166402817}
2025-03-18 15:57:19,876 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 260, 'total_batches': 480, 'loss': 0.05146920680999756}
2025-03-18 15:57:21,689 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 270, 'total_batches': 480, 'loss': 0.017975330352783203}
2025-03-18 15:57:23,475 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 280, 'total_batches': 480, 'loss': 0.01994337886571884}
2025-03-18 15:57:25,239 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 290, 'total_batches': 480, 'loss': 0.05019600689411163}
2025-03-18 15:57:27,000 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 300, 'total_batches': 480, 'loss': 0.04308634623885155}
2025-03-18 15:57:28,799 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 310, 'total_batches': 480, 'loss': 0.05370908975601196}
2025-03-18 15:57:30,558 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 320, 'total_batches': 480, 'loss': 0.1304766982793808}
2025-03-18 15:57:32,365 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 330, 'total_batches': 480, 'loss': 0.048425354063510895}
2025-03-18 15:57:34,146 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 340, 'total_batches': 480, 'loss': 0.09521517902612686}
2025-03-18 15:57:35,928 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 350, 'total_batches': 480, 'loss': 0.035873934626579285}
2025-03-18 15:57:37,727 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 360, 'total_batches': 480, 'loss': 0.05758251994848251}
2025-03-18 15:57:39,521 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 370, 'total_batches': 480, 'loss': 0.059947315603494644}
2025-03-18 15:57:41,320 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 380, 'total_batches': 480, 'loss': 0.025868277996778488}
2025-03-18 15:57:43,121 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 390, 'total_batches': 480, 'loss': 0.049840472638607025}
2025-03-18 15:57:44,915 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 400, 'total_batches': 480, 'loss': 0.04678924381732941}
2025-03-18 15:57:46,709 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 410, 'total_batches': 480, 'loss': 0.04954928904771805}
2025-03-18 15:57:48,505 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 420, 'total_batches': 480, 'loss': 0.03969898447394371}
2025-03-18 15:57:50,301 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 430, 'total_batches': 480, 'loss': 0.020532967522740364}
2025-03-18 15:57:52,101 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 440, 'total_batches': 480, 'loss': 0.01576072722673416}
2025-03-18 15:57:53,900 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 450, 'total_batches': 480, 'loss': 0.055512309074401855}
2025-03-18 15:57:55,697 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 460, 'total_batches': 480, 'loss': 0.04423680901527405}
2025-03-18 15:57:57,492 - INFO - info: {'type': 'info', 'epoch': 5, 'batch': 470, 'total_batches': 480, 'loss': 0.03112107329070568}
2025-03-18 15:58:35,867 - INFO - info: {'type': 'info', 'epoch': 5, 'train_loss': 0.0648363340102757, 'val_loss': 0.0766250094709297, 'train_ssim': 0.9281619308205943, 'val_ssim': 0.9084340107937654, 'elapsed': 141.2854084968567}
2025-03-18 15:59:01,305 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 0, 'total_batches': 480, 'loss': 0.024357907474040985}
2025-03-18 15:59:02,948 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 10, 'total_batches': 480, 'loss': 0.03849532827734947}
2025-03-18 15:59:04,600 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 20, 'total_batches': 480, 'loss': 0.025722729042172432}
2025-03-18 15:59:06,250 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 30, 'total_batches': 480, 'loss': 0.026122229173779488}
2025-03-18 15:59:07,904 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 40, 'total_batches': 480, 'loss': 0.02212654799222946}
2025-03-18 15:59:09,558 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 50, 'total_batches': 480, 'loss': 0.017965486273169518}
2025-03-18 15:59:11,214 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 60, 'total_batches': 480, 'loss': 0.015116827562451363}
2025-03-18 15:59:12,872 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 70, 'total_batches': 480, 'loss': 0.027463596314191818}
2025-03-18 15:59:14,530 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 80, 'total_batches': 480, 'loss': 0.048964306712150574}
2025-03-18 15:59:16,190 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 90, 'total_batches': 480, 'loss': 0.04906199872493744}
2025-03-18 15:59:17,851 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 100, 'total_batches': 480, 'loss': 0.018079131841659546}
2025-03-18 15:59:19,539 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 110, 'total_batches': 480, 'loss': 0.04988272860646248}
2025-03-18 15:59:21,223 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 120, 'total_batches': 480, 'loss': 0.03920601308345795}
2025-03-18 15:59:22,904 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 130, 'total_batches': 480, 'loss': 0.04046241194009781}
2025-03-18 15:59:24,624 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 140, 'total_batches': 480, 'loss': 0.07991816103458405}
2025-03-18 15:59:26,360 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 150, 'total_batches': 480, 'loss': 0.12152697890996933}
2025-03-18 15:59:28,101 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 160, 'total_batches': 480, 'loss': 0.026360271498560905}
2025-03-18 15:59:29,837 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 170, 'total_batches': 480, 'loss': 0.06001046299934387}
2025-03-18 15:59:31,577 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 180, 'total_batches': 480, 'loss': 0.03870123624801636}
2025-03-18 15:59:33,348 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 190, 'total_batches': 480, 'loss': 0.024879315868020058}
2025-03-18 15:59:35,085 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 200, 'total_batches': 480, 'loss': 0.05265767499804497}
2025-03-18 15:59:36,881 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 210, 'total_batches': 480, 'loss': 0.052564837038517}
2025-03-18 15:59:38,702 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 220, 'total_batches': 480, 'loss': 0.028368651866912842}
2025-03-18 15:59:40,520 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 230, 'total_batches': 480, 'loss': 0.02945432811975479}
2025-03-18 15:59:42,315 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 240, 'total_batches': 480, 'loss': 0.02319982647895813}
2025-03-18 15:59:44,132 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 250, 'total_batches': 480, 'loss': 0.02957460656762123}
2025-03-18 15:59:45,955 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 260, 'total_batches': 480, 'loss': 0.09417092055082321}
2025-03-18 15:59:47,764 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 270, 'total_batches': 480, 'loss': 0.044181808829307556}
2025-03-18 15:59:49,573 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 280, 'total_batches': 480, 'loss': 0.04766184464097023}
2025-03-18 15:59:51,390 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 290, 'total_batches': 480, 'loss': 0.035810135304927826}
2025-03-18 15:59:53,236 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 300, 'total_batches': 480, 'loss': 0.03616805747151375}
2025-03-18 15:59:55,114 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 310, 'total_batches': 480, 'loss': 0.018366388976573944}
2025-03-18 15:59:56,985 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 320, 'total_batches': 480, 'loss': 0.02424260601401329}
2025-03-18 15:59:58,869 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 330, 'total_batches': 480, 'loss': 0.12064030766487122}
2025-03-18 16:00:00,750 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 340, 'total_batches': 480, 'loss': 0.11078672111034393}
2025-03-18 16:00:02,625 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 350, 'total_batches': 480, 'loss': 0.023463476449251175}
2025-03-18 16:00:04,521 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 360, 'total_batches': 480, 'loss': 0.047067999839782715}
2025-03-18 16:00:06,455 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 370, 'total_batches': 480, 'loss': 0.06799844652414322}
2025-03-18 16:00:08,385 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 380, 'total_batches': 480, 'loss': 0.0553891584277153}
2025-03-18 16:00:10,460 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 390, 'total_batches': 480, 'loss': 0.04838116466999054}
2025-03-18 16:00:12,535 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 400, 'total_batches': 480, 'loss': 0.06144937500357628}
2025-03-18 16:00:14,875 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 410, 'total_batches': 480, 'loss': 0.053976189345121384}
2025-03-18 16:00:17,257 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 420, 'total_batches': 480, 'loss': 0.07275315374135971}
2025-03-18 16:00:19,534 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 430, 'total_batches': 480, 'loss': 0.03206584230065346}
2025-03-18 16:00:21,597 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 440, 'total_batches': 480, 'loss': 0.05028217285871506}
2025-03-18 16:00:23,703 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 450, 'total_batches': 480, 'loss': 0.13621219992637634}
2025-03-18 16:00:26,684 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 460, 'total_batches': 480, 'loss': 0.02684793248772621}
2025-03-18 16:00:28,694 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 470, 'total_batches': 480, 'loss': 0.019762614741921425}
2025-03-18 16:01:04,531 - INFO - info: {'type': 'info', 'epoch': 6, 'train_loss': 0.05461633934755809, 'val_loss': 0.07134807915426791, 'train_ssim': 0.9394283428477744, 'val_ssim': 0.9201020382344722, 'elapsed': 147.5055296421051}
2025-03-18 16:01:28,655 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 0, 'total_batches': 480, 'loss': 0.028498869389295578}
2025-03-18 16:01:30,287 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 10, 'total_batches': 480, 'loss': 0.09735683351755142}
2025-03-18 16:01:31,926 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 20, 'total_batches': 480, 'loss': 0.05252193659543991}
2025-03-18 16:01:33,563 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 30, 'total_batches': 480, 'loss': 0.02359391748905182}
