2025-03-18 15:20:03,873 - INFO - Using device: cuda
2025-03-18 15:21:13,369 - INFO - Using device: cuda
2025-03-18 15:21:14,214 - INFO - info: {'type': 'info', 'model_type': 'unet', 'batch_size': 16, 'epochs': 100, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'ssim_weight': 0.7, 'augmentation': True, 'validation_split': 0.2, 'patience': 10, 'num_workers': 8, 'seed': 42}
2025-03-18 15:21:22,717 - INFO - Using device: cuda
2025-03-18 15:21:23,125 - INFO - info: {'type': 'info', 'model_type': 'unet', 'batch_size': 16, 'epochs': 100, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'ssim_weight': 0.7, 'augmentation': True, 'validation_split': 0.2, 'patience': 10, 'num_workers': 8, 'seed': 42}
2025-03-18 15:22:29,094 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 0, 'total_batches': 30, 'loss': 1.8435616493225098}
2025-03-18 15:59:47,764 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 270, 'total_batches': 480, 'loss': 0.044181808829307556}
2025-03-18 15:59:49,573 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 280, 'total_batches': 480, 'loss': 0.04766184464097023}
2025-03-18 15:59:51,390 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 290, 'total_batches': 480, 'loss': 0.035810135304927826}
2025-03-18 15:59:53,236 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 300, 'total_batches': 480, 'loss': 0.03616805747151375}
2025-03-18 15:59:55,114 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 310, 'total_batches': 480, 'loss': 0.018366388976573944}
2025-03-18 15:59:56,985 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 320, 'total_batches': 480, 'loss': 0.02424260601401329}
2025-03-18 15:59:58,869 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 330, 'total_batches': 480, 'loss': 0.12064030766487122}
2025-03-18 16:00:00,750 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 340, 'total_batches': 480, 'loss': 0.11078672111034393}
2025-03-18 16:00:02,625 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 350, 'total_batches': 480, 'loss': 0.023463476449251175}
2025-03-18 16:00:04,521 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 360, 'total_batches': 480, 'loss': 0.047067999839782715}
2025-03-18 16:00:06,455 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 370, 'total_batches': 480, 'loss': 0.06799844652414322}
2025-03-18 16:00:08,385 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 380, 'total_batches': 480, 'loss': 0.0553891584277153}
2025-03-18 16:00:10,460 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 390, 'total_batches': 480, 'loss': 0.04838116466999054}
2025-03-18 16:00:12,535 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 400, 'total_batches': 480, 'loss': 0.06144937500357628}
2025-03-18 16:00:14,875 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 410, 'total_batches': 480, 'loss': 0.053976189345121384}
2025-03-18 16:00:17,257 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 420, 'total_batches': 480, 'loss': 0.07275315374135971}
2025-03-18 16:00:19,534 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 430, 'total_batches': 480, 'loss': 0.03206584230065346}
2025-03-18 16:00:21,597 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 440, 'total_batches': 480, 'loss': 0.05028217285871506}
2025-03-18 16:00:23,703 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 450, 'total_batches': 480, 'loss': 0.13621219992637634}
2025-03-18 16:00:26,684 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 460, 'total_batches': 480, 'loss': 0.02684793248772621}
2025-03-18 16:00:28,694 - INFO - info: {'type': 'info', 'epoch': 6, 'batch': 470, 'total_batches': 480, 'loss': 0.019762614741921425}
2025-03-18 16:01:04,531 - INFO - info: {'type': 'info', 'epoch': 6, 'train_loss': 0.05461633934755809, 'val_loss': 0.07134807915426791, 'train_ssim': 0.9394283428477744, 'val_ssim': 0.9201020382344722, 'elapsed': 147.5055296421051}
2025-03-18 16:01:28,655 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 0, 'total_batches': 480, 'loss': 0.028498869389295578}
2025-03-18 16:01:30,287 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 10, 'total_batches': 480, 'loss': 0.09735683351755142}
2025-03-18 16:01:31,926 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 20, 'total_batches': 480, 'loss': 0.05252193659543991}
2025-03-18 16:01:33,563 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 30, 'total_batches': 480, 'loss': 0.02359391748905182}
2025-03-18 16:01:35,208 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 40, 'total_batches': 480, 'loss': 0.034315045922994614}
2025-03-18 16:01:36,852 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 50, 'total_batches': 480, 'loss': 0.05565677583217621}
2025-03-18 16:01:38,501 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 60, 'total_batches': 480, 'loss': 0.1160164475440979}
2025-03-18 16:01:40,149 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 70, 'total_batches': 480, 'loss': 0.05593045800924301}
2025-03-18 16:01:41,834 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 80, 'total_batches': 480, 'loss': 0.05126265436410904}
2025-03-18 16:01:43,504 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 90, 'total_batches': 480, 'loss': 0.056160565465688705}
2025-03-18 16:01:45,217 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 100, 'total_batches': 480, 'loss': 0.04601440951228142}
2025-03-18 16:01:46,935 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 110, 'total_batches': 480, 'loss': 0.06057940423488617}
2025-03-18 16:01:48,686 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 120, 'total_batches': 480, 'loss': 0.030874349176883698}
2025-03-18 16:01:50,436 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 130, 'total_batches': 480, 'loss': 0.02846406027674675}
2025-03-18 16:01:52,199 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 140, 'total_batches': 480, 'loss': 0.01386935357004404}
2025-03-18 16:01:53,966 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 150, 'total_batches': 480, 'loss': 0.014902575872838497}
2025-03-18 16:01:55,804 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 160, 'total_batches': 480, 'loss': 0.02383728139102459}
2025-03-18 16:01:57,593 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 170, 'total_batches': 480, 'loss': 0.021070722490549088}
2025-03-18 16:01:59,468 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 180, 'total_batches': 480, 'loss': 0.11600784957408905}
2025-03-18 16:02:01,349 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 190, 'total_batches': 480, 'loss': 0.0412888377904892}
2025-03-18 16:02:03,228 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 200, 'total_batches': 480, 'loss': 0.05159977078437805}
2025-03-18 16:02:05,105 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 210, 'total_batches': 480, 'loss': 0.058231085538864136}
2025-03-18 16:02:06,981 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 220, 'total_batches': 480, 'loss': 0.025677060708403587}
2025-03-18 16:02:08,872 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 230, 'total_batches': 480, 'loss': 0.038737185299396515}
2025-03-18 16:02:10,900 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 240, 'total_batches': 480, 'loss': 0.05363597348332405}
2025-03-18 16:02:12,955 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 250, 'total_batches': 480, 'loss': 0.058332208544015884}
2025-03-18 16:02:14,899 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 260, 'total_batches': 480, 'loss': 0.4903015196323395}
2025-03-18 16:02:16,830 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 270, 'total_batches': 480, 'loss': 0.04637693986296654}
2025-03-18 16:02:18,762 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 280, 'total_batches': 480, 'loss': 0.022026553750038147}
2025-03-18 16:02:20,694 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 290, 'total_batches': 480, 'loss': 0.04699215292930603}
2025-03-18 16:02:22,623 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 300, 'total_batches': 480, 'loss': 0.06480437517166138}
2025-03-18 16:02:24,556 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 310, 'total_batches': 480, 'loss': 0.02936486154794693}
2025-03-18 16:02:26,486 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 320, 'total_batches': 480, 'loss': 0.028269320726394653}
2025-03-18 16:02:28,418 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 330, 'total_batches': 480, 'loss': 0.039654187858104706}
2025-03-18 16:02:30,275 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 340, 'total_batches': 480, 'loss': 0.03253929689526558}
2025-03-18 16:02:32,132 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 350, 'total_batches': 480, 'loss': 0.05109737068414688}
2025-03-18 16:02:33,985 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 360, 'total_batches': 480, 'loss': 0.03783169016242027}
2025-03-18 16:02:35,838 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 370, 'total_batches': 480, 'loss': 0.06325148791074753}
2025-03-18 16:02:37,693 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 380, 'total_batches': 480, 'loss': 0.06112091243267059}
2025-03-18 16:02:39,547 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 390, 'total_batches': 480, 'loss': 0.03850114718079567}
2025-03-18 16:02:41,396 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 400, 'total_batches': 480, 'loss': 0.04697052389383316}
2025-03-18 16:02:43,246 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 410, 'total_batches': 480, 'loss': 0.02799614518880844}
2025-03-18 16:02:45,096 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 420, 'total_batches': 480, 'loss': 0.024927768856287003}
2025-03-18 16:02:46,944 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 430, 'total_batches': 480, 'loss': 0.06894519925117493}
2025-03-18 16:02:48,794 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 440, 'total_batches': 480, 'loss': 0.03113953024148941}
2025-03-18 16:02:50,643 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 450, 'total_batches': 480, 'loss': 0.021328743547201157}
2025-03-18 16:02:52,490 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 460, 'total_batches': 480, 'loss': 0.022007107734680176}
2025-03-18 16:02:54,340 - INFO - info: {'type': 'info', 'epoch': 7, 'batch': 470, 'total_batches': 480, 'loss': 0.03912468999624252}
2025-03-18 16:03:34,050 - INFO - info: {'type': 'info', 'epoch': 7, 'train_loss': 0.0561672751714165, 'val_loss': 0.09565547872334719, 'train_ssim': 0.9380081228911876, 'val_ssim': 0.8873107140262921, 'elapsed': 148.40589594841003}
2025-03-18 16:03:55,430 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 0, 'total_batches': 480, 'loss': 0.1428515911102295}
2025-03-18 16:03:57,068 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 10, 'total_batches': 480, 'loss': 0.025315947830677032}
2025-03-18 16:03:58,710 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 20, 'total_batches': 480, 'loss': 0.0590432845056057}
2025-03-18 16:04:00,354 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 30, 'total_batches': 480, 'loss': 0.05401894077658653}
2025-03-18 16:04:02,001 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 40, 'total_batches': 480, 'loss': 0.14536423981189728}
2025-03-18 16:04:03,650 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 50, 'total_batches': 480, 'loss': 0.048539839684963226}
2025-03-18 16:04:05,303 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 60, 'total_batches': 480, 'loss': 0.0413641519844532}
2025-03-18 16:04:06,982 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 70, 'total_batches': 480, 'loss': 0.03136845678091049}
2025-03-18 16:04:08,649 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 80, 'total_batches': 480, 'loss': 0.08527958393096924}
2025-03-18 16:04:10,316 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 90, 'total_batches': 480, 'loss': 0.16694340109825134}
2025-03-18 16:04:11,971 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 100, 'total_batches': 480, 'loss': 0.03394315391778946}
2025-03-18 16:04:13,633 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 110, 'total_batches': 480, 'loss': 0.038702867925167084}
2025-03-18 16:04:15,310 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 120, 'total_batches': 480, 'loss': 0.041550714522600174}
2025-03-18 16:04:17,341 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 130, 'total_batches': 480, 'loss': 0.01988925039768219}
2025-03-18 16:04:19,317 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 140, 'total_batches': 480, 'loss': 0.1174708902835846}
2025-03-18 16:04:21,016 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 150, 'total_batches': 480, 'loss': 0.07511483877897263}
2025-03-18 16:04:22,708 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 160, 'total_batches': 480, 'loss': 0.09986934065818787}
2025-03-18 16:04:24,404 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 170, 'total_batches': 480, 'loss': 0.028613440692424774}
2025-03-18 16:04:26,102 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 180, 'total_batches': 480, 'loss': 0.04277508333325386}
2025-03-18 16:04:27,835 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 190, 'total_batches': 480, 'loss': 0.0428653210401535}
2025-03-18 16:04:29,585 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 200, 'total_batches': 480, 'loss': 0.6460311412811279}
2025-03-18 16:04:31,328 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 210, 'total_batches': 480, 'loss': 0.035326387733221054}
2025-03-18 16:04:33,070 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 220, 'total_batches': 480, 'loss': 0.019831568002700806}
2025-03-18 16:04:34,804 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 230, 'total_batches': 480, 'loss': 0.0258178748190403}
2025-03-18 16:04:36,537 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 240, 'total_batches': 480, 'loss': 0.03427080810070038}
2025-03-18 16:04:38,273 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 250, 'total_batches': 480, 'loss': 0.03036053106188774}
2025-03-18 16:04:40,003 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 260, 'total_batches': 480, 'loss': 0.03641662001609802}
2025-03-18 16:04:41,739 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 270, 'total_batches': 480, 'loss': 0.02357248030602932}
2025-03-18 16:04:43,493 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 280, 'total_batches': 480, 'loss': 0.02027382142841816}
2025-03-18 16:04:45,236 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 290, 'total_batches': 480, 'loss': 0.018709108233451843}
2025-03-18 16:04:46,978 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 300, 'total_batches': 480, 'loss': 0.03883619233965874}
2025-03-18 16:04:48,722 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 310, 'total_batches': 480, 'loss': 0.03631673753261566}
2025-03-18 16:04:50,502 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 320, 'total_batches': 480, 'loss': 0.019187066704034805}
2025-03-18 16:04:52,266 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 330, 'total_batches': 480, 'loss': 0.02683493122458458}
2025-03-18 16:04:54,066 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 340, 'total_batches': 480, 'loss': 0.04183824360370636}
2025-03-18 16:04:55,833 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 350, 'total_batches': 480, 'loss': 0.10991016030311584}
2025-03-18 16:04:57,617 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 360, 'total_batches': 480, 'loss': 0.04071386903524399}
2025-03-18 16:04:59,395 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 370, 'total_batches': 480, 'loss': 0.11571602523326874}
2025-03-18 16:05:01,177 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 380, 'total_batches': 480, 'loss': 0.055483292788267136}
2025-03-18 16:05:02,958 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 390, 'total_batches': 480, 'loss': 0.045769769698381424}
2025-03-18 16:05:04,740 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 400, 'total_batches': 480, 'loss': 0.02901425212621689}
2025-03-18 16:05:06,521 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 410, 'total_batches': 480, 'loss': 0.023754341527819633}
2025-03-18 16:05:08,304 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 420, 'total_batches': 480, 'loss': 0.036516956984996796}
2025-03-18 16:05:10,085 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 430, 'total_batches': 480, 'loss': 0.11817562580108643}
2025-03-18 16:05:11,865 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 440, 'total_batches': 480, 'loss': 0.09706542640924454}
2025-03-18 16:05:13,646 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 450, 'total_batches': 480, 'loss': 0.04084215685725212}
2025-03-18 16:05:15,429 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 460, 'total_batches': 480, 'loss': 0.02989860624074936}
2025-03-18 16:05:17,210 - INFO - info: {'type': 'info', 'epoch': 8, 'batch': 470, 'total_batches': 480, 'loss': 0.04075181484222412}
2025-03-18 16:05:51,867 - INFO - info: {'type': 'info', 'epoch': 8, 'train_loss': 0.05499321284975546, 'val_loss': 0.13436380168423057, 'train_ssim': 0.9390501251444221, 'val_ssim': 0.8336365279741585, 'elapsed': 136.69843316078186}
2025-03-18 16:06:16,759 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 0, 'total_batches': 480, 'loss': 0.05303247272968292}
2025-03-18 16:06:18,400 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 10, 'total_batches': 480, 'loss': 0.0486210361123085}
2025-03-18 16:06:20,053 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 20, 'total_batches': 480, 'loss': 0.039288416504859924}
2025-03-18 16:06:21,707 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 30, 'total_batches': 480, 'loss': 0.6383315324783325}
2025-03-18 16:06:23,360 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 40, 'total_batches': 480, 'loss': 0.026873650029301643}
2025-03-18 16:06:25,003 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 50, 'total_batches': 480, 'loss': 0.024360783398151398}
2025-03-18 16:06:26,648 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 60, 'total_batches': 480, 'loss': 0.030936138704419136}
2025-03-18 16:06:28,298 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 70, 'total_batches': 480, 'loss': 0.032282523810863495}
2025-03-18 16:06:29,972 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 80, 'total_batches': 480, 'loss': 0.02307218313217163}
2025-03-18 16:06:31,664 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 90, 'total_batches': 480, 'loss': 0.5044231414794922}
2025-03-18 16:06:33,406 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 100, 'total_batches': 480, 'loss': 0.03756943717598915}
2025-03-18 16:06:35,170 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 110, 'total_batches': 480, 'loss': 0.03943613916635513}
2025-03-18 16:06:36,952 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 120, 'total_batches': 480, 'loss': 0.022333888337016106}
2025-03-18 16:06:38,701 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 130, 'total_batches': 480, 'loss': 0.07306279987096786}
2025-03-18 16:06:40,489 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 140, 'total_batches': 480, 'loss': 0.02171090990304947}
2025-03-18 16:06:42,253 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 150, 'total_batches': 480, 'loss': 0.02441328391432762}
2025-03-18 16:06:44,037 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 160, 'total_batches': 480, 'loss': 0.022698989138007164}
2025-03-18 16:06:45,834 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 170, 'total_batches': 480, 'loss': 0.01880299299955368}
2025-03-18 16:06:47,631 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 180, 'total_batches': 480, 'loss': 0.08609867095947266}
2025-03-18 16:06:49,433 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 190, 'total_batches': 480, 'loss': 0.017358355224132538}
2025-03-18 16:06:51,233 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 200, 'total_batches': 480, 'loss': 0.023816240951418877}
2025-03-18 16:06:53,025 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 210, 'total_batches': 480, 'loss': 0.04354814067482948}
2025-03-18 16:06:54,823 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 220, 'total_batches': 480, 'loss': 0.06382276862859726}
2025-03-18 16:06:56,581 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 230, 'total_batches': 480, 'loss': 0.03279467672109604}
2025-03-18 16:06:58,376 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 240, 'total_batches': 480, 'loss': 0.0187106691300869}
2025-03-18 16:07:00,168 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 250, 'total_batches': 480, 'loss': 0.036984872072935104}
2025-03-18 16:07:01,959 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 260, 'total_batches': 480, 'loss': 0.0229515228420496}
2025-03-18 16:07:03,754 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 270, 'total_batches': 480, 'loss': 0.024813033640384674}
2025-03-18 16:07:05,544 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 280, 'total_batches': 480, 'loss': 0.12008154392242432}
2025-03-18 16:07:07,338 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 290, 'total_batches': 480, 'loss': 0.03836669772863388}
2025-03-18 16:07:09,129 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 300, 'total_batches': 480, 'loss': 0.014455016702413559}
2025-03-18 16:07:10,923 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 310, 'total_batches': 480, 'loss': 0.022618737071752548}
2025-03-18 16:07:12,710 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 320, 'total_batches': 480, 'loss': 0.023328738287091255}
2025-03-18 16:07:14,540 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 330, 'total_batches': 480, 'loss': 0.042516812682151794}
2025-03-18 16:07:16,395 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 340, 'total_batches': 480, 'loss': 0.10589803755283356}
2025-03-18 16:07:18,287 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 350, 'total_batches': 480, 'loss': 0.04345335066318512}
2025-03-18 16:07:20,177 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 360, 'total_batches': 480, 'loss': 0.07442209124565125}
2025-03-18 16:07:22,068 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 370, 'total_batches': 480, 'loss': 0.04352591931819916}
2025-03-18 16:07:23,967 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 380, 'total_batches': 480, 'loss': 0.040406905114650726}
2025-03-18 16:07:25,853 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 390, 'total_batches': 480, 'loss': 0.05907083675265312}
2025-03-18 16:07:27,750 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 400, 'total_batches': 480, 'loss': 0.03393258526921272}
2025-03-18 16:07:29,741 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 410, 'total_batches': 480, 'loss': 0.016509197652339935}
2025-03-18 16:07:31,670 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 420, 'total_batches': 480, 'loss': 0.014873111620545387}
2025-03-18 16:07:33,594 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 430, 'total_batches': 480, 'loss': 0.021928956732153893}
2025-03-18 16:07:35,534 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 440, 'total_batches': 480, 'loss': 0.018799692392349243}
2025-03-18 16:07:37,586 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 450, 'total_batches': 480, 'loss': 0.02575964853167534}
2025-03-18 16:07:39,650 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 460, 'total_batches': 480, 'loss': 0.022321054711937904}
2025-03-18 16:07:41,618 - INFO - info: {'type': 'info', 'epoch': 9, 'batch': 470, 'total_batches': 480, 'loss': 0.04843097925186157}
2025-03-18 16:08:21,953 - INFO - info: {'type': 'info', 'epoch': 9, 'train_loss': 0.04238905410359924, 'val_loss': 0.07620547953993081, 'train_ssim': 0.9532931528054178, 'val_ssim': 0.9077315146724383, 'elapsed': 148.93178367614746}
2025-03-18 16:08:23,311 - INFO - Training completed. Final model saved to ./checkpoints\final_model_simple.pth
2025-03-18 16:40:05,925 - INFO - Using device: cuda
2025-03-18 16:40:06,087 - INFO - info: {'type': 'info', 'model_type': 'simple', 'batch_size': 1, 'epochs': 10, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'ssim_weight': 0.7, 'augmentation': False, 'validation_split': 0.2, 'patience': 10, 'num_workers': 14, 'seed': 42}
2025-03-18 16:40:42,772 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 0, 'total_batches': 480, 'loss': 0.3155852258205414}
2025-03-18 16:40:44,426 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 10, 'total_batches': 480, 'loss': 0.2191779613494873}
2025-03-18 16:40:46,090 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 20, 'total_batches': 480, 'loss': 0.14132621884346008}
2025-03-18 16:40:47,756 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 30, 'total_batches': 480, 'loss': 0.1887412816286087}
2025-03-18 16:40:49,446 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 40, 'total_batches': 480, 'loss': 0.1461811065673828}
2025-03-18 16:40:51,118 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 50, 'total_batches': 480, 'loss': 0.15436401963233948}
2025-03-18 16:40:52,840 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 60, 'total_batches': 480, 'loss': 0.1484384983778}
2025-03-18 16:40:54,556 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 70, 'total_batches': 480, 'loss': 0.05339665338397026}
2025-03-18 16:40:56,302 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 80, 'total_batches': 480, 'loss': 0.05340958386659622}
2025-03-18 16:40:58,106 - INFO - info: {'type': 'info', 'epoch': 0, 'batch': 90, 'total_batches': 480, 'loss': 0.12236885726451874}
